,,,freq,Time frequency,iccs,International classification of crime for statistical purposes (ICCS),unit,Unit of measure,geo,Country Name,Year,Time,Crime_value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2015,,70.52,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2016,,73.5,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2017,,75.8,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2018,,77.99,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2008,,5.16,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2009,,4.26,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2010,,4.03,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2011,,5.63,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2016,,3.16,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2017,,2.8,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2018,,2.56,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2019,,3.4,,,,,
,,,A,Annual,ICCS03012,Sexual assault,P_HTHAB,Per hundred thousand inhabitants,XK,Kosovo*,2020,,3.14,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2016,,3.65,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2017,,4.21,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2018,,3.34,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2019,,3.35,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2020,,3.37,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2021,,6.47,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2022,,7.84,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AL,Albania,2023,,4.38,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2016,,9.6,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2017,,10.57,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2018,,15.39,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2019,,20.98,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2020,,21.54,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2021,,23.68,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2022,,24.94,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,AT,Austria,2023,,26.37,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2016,,22.19,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2017,,25.12,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2018,,25.98,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2019,,32.82,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2020,,31.94,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2021,,33.12,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2022,,19.41,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BE,Belgium,2023,,17.01,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2016,,0.84,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2017,,0.8,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2018,,1.01,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2019,,0.61,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2020,,0.82,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2021,,0.88,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2022,,0.95,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,BG,Bulgaria,2023,,0.98,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2016,,7.57,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2017,,8.93,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2018,,10.34,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2019,,17.38,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2020,,19.39,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2021,,18.11,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2022,,22.96,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CH,Switzerland,2023,,21.53,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2016,,9.43,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2017,,11.7,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2018,,14.58,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2019,,12.1,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2020,,18.47,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2021,,19.87,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2022,,19.12,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CY,Cyprus,2023,,19.49,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2016,,3.75,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2017,,5.19,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2018,,6.44,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2019,,7.18,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2020,,6.23,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2021,,7.29,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2022,,9.01,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,CZ,Czechia,2023,,8.11,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2017,,10.96,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2018,,12.54,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2019,,19.3,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2020,,31.58,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2021,,59.92,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2022,,64.94,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DE,Germany,2023,,71.41,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2016,,10.46,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2017,,35.47,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2018,,29.08,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2019,,27.57,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2020,,32.65,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2021,,36.39,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2022,,57.29,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,DK,Denmark,2023,,50.13,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2016,,4.95,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2017,,3.23,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2018,,4.24,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2019,,4.02,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2020,,3.14,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2021,,3.04,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2022,,3.66,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,EL,Greece,2023,,3.99,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2016,,2.78,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2017,,3.08,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2018,,3.02,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2019,,3.16,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2020,,2.81,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2021,,2.77,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2022,,2.75,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ES,Spain,2023,,3.57,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2016,,5.14,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2017,,5.89,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2018,,6.67,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2019,,10.31,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2020,,16.2,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2021,,14.49,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2022,,17.18,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2023,,23.42,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2016,,11.47,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2017,,13.42,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2018,,13.99,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2019,,15.83,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2020,,16.96,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2021,,18.38,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2022,,18.24,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,FR,France,2023,,20.81,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2016,,10.88,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2017,,8.95,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2018,,6.7,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2019,,9.84,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2020,,8.87,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2021,,12.36,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2022,,15.87,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2023,,19.11,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2016,,5.32,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2017,,16.68,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2018,,4.87,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2019,,3.44,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2020,,3.8,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2021,,5.1,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2022,,4.77,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2023,,8.35,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2016,,6.69,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2017,,7.59,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2018,,8.76,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2019,,10.48,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2020,,9.18,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2021,,10.78,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2022,,11.83,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2023,,8.67,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2019,,45.38,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2020,,0,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2021,,0,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2022,,0,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2023,,0,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,3.83,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,3.79,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,3.61,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,3.88,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,4.22,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,4.33,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,3.81,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2023,,3.19,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,9.38,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,11.69,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,14.85,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,14.96,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,17.25,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,12.52,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,15.29,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,15.89,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2022,,1.08,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2016,,16.91,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2017,,9.59,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2018,,10.03,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2019,,12.76,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2020,,11.74,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2021,,15.42,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2022,,11.73,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,LV,Latvia,2023,,11.05,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,ME,Montenegro,2023,,2.27,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2022,,3.84,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,MT,Malta,2023,,2.58,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2016,,2.68,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2017,,2.52,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2018,,2.68,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2019,,3.3,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2020,,2.67,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2021,,2.86,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2022,,3.21,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NL,Netherlands,2023,,3.4,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2016,,10.96,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2017,,21.03,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2018,,27.78,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2019,,19.59,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2020,,23.46,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2021,,32.35,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2022,,32.24,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2023,,32.56,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2016,,8.09,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,8.67,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,12.33,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,38.74,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,17.23,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2021,,15.01,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2022,,14.44,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2023,,18.13,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,1.54,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,2.54,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,4.85,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,4.59,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,3.95,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2023,,2.99,,,,,
,,,A,Annual,ICCS0302,Sexual exploitation,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,2.71,,,,,
